Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
ĵ	ĵ	nĵanĵu, manĵa	Tataba, Vangunu, Mbareke, Mbambatana, Ghone, Kmagha, Tunöe, Asumboa, Leleghia, Katazi, Ndovele, Mbilua, Marovo, Sengga, Vaghua, Reefs, Tanimbili, Lungga, Ghove, Poro, Ughele, Savosavo, Ririo, Ghanongga, Mbirao, Nembao, Dhadhaje, Malango, Simbo, Ghaimuta, Nggeri, Tandai, Buma, Tanema, Nanggu, Nggae, Hoava, Vano, Nginia, Mbaniata, Lömaumbi	328	U+0135
^z	z	zo, zale	Ririo, Tunöe, Mbambatana, Katazi, Ughele, Mbilua, Mbaniata, Lömaumbi, Samasodu, Ndovele, Avasö, Lokuru, Kia, Sengga, Savosavo, Mbareke, Vaghua, Vangunu, Varisi, Kilokaka, Kokota, Kazukuru, Ghone, Nduke, Roviana, Blablanga, Ghanongga, Kusaghe, Hoava, Poro, Lungga	319	U+005e U+007a
ɛ	ɛ	mbɛta, kamɛnĵe	Roviana, Mbareke, Ririo, Marovo, Lungga, Ndovele, Lokuru, Simbo, Vangunu, Tunöe, Nanggu, Lengo, Kwara'ae, Nembao, Sa'a (A'ulu village), Mbaengguu, Ughele, Sa'a (Sa'a village), Kwaio, Kokota, Ulawa, Walade (LauS), Asumboa, Kusaghe, Hoava, Lömaumbi, Katazi, Nduke, Mbirao, Tanimbili, Tawaroga, Bauro (Pawa village), To'ambaita, Marau, Arosi (Tawatana village), Sengga, Langalanga, Kmagha, Varisi, Samasodu, Fauro, Mono, Lavukaleve, Faghani, Poleo, Ghone, Nginia, Mbaniata, Alu	315	U+025b
ā$	ā	mā, tā	Sikaiana, Dori'o, Kwaio, 'Are'are (Waiahaa village), Lau North, Mbaengguu, Kwai, Ontong Java, Sa'a (A'ulu village), Pileni, Langalanga, Oroha, Rennell, Arosi (Oneibia village), Reefs, Fataleka, Mbaelelea, To'ambaita, Arosi (Tawatana village), Bellona, Faghani, Rawo, Ulawa, Ghari, Malango, Bauro (Pawa village), Anuta, 'Are'are (Ma'asupa village), Ghaimuta, Walade (LauS), Haununu, Bauro (Baroo village), Tanimbili, Lavukaleve, Tandai, Sa'a (Sa'a village), Lokuru, Marau, Tikopia, Koo, Rihu'a, Tawaroga, Tolo, Poleo, Santa Catalina, Ghone, Asumboa, Ughele, Mbaniata, Nggela, Katazi, Tunöe, Nanggu, Varisi, Lömaumbi, Longgu, Mbareke, Nggae, Kia, Uki Ni Masi, Avasö, Moli, Malagheti, Nginia, Sengga, Kilokaka, Kahua	279	U+0101 U+0024
ə	ə	sənəŋga, təkkɔ	Vaghua, Sengga, Avasö, Lömaumbi, Nanggu, Mbambatana, Tunöe, Tawaroga, Mami, Kwara'ae, Malo, Ririo, Nembao, Lwepe, Ughele	274	U+0259
^ɔ	ɔ	ɔnɔ, ɔru	Sa'a (A'ulu village), To'ambaita, Ulawa, Fataleka, Walade (LauS), Dori'o, Mbaengguu, Kwaio, Lokuru, Vaghua, Alu, Buma, Bauro (Pawa village), Ughele, Roviana, Mbilua, Arosi (Tawatana village), Dhadhaje, Nduke, Malango, Nanggu, Talise, Marovo, Ghanongga, Lau North, Nggela, Vangunu, Kwara'ae, Tawaroga, Lavukaleve, Mbareke, Nggae, Ghaimuta, Poleo, Tandai, Avasö, Moli, Langalanga, Samasodu, Mbirao, Koo, Kusaghe, Longgu, Kia, Sengga, Haununu, Malagheti, Nginia, Marau, Paripao, Varisi, Ghari, Fauro, Mbaelelea, Ndovele, Nembao, Mono, Tolo, Simbo, Tataba, Sa'a (Sa'a village), Hoava, Lungga, Lengo, Ndi, Mbaniata, Poro, Kilokaka	271	U+005e U+0254
č	č	čiči, ači	Moli, Talise, Tolo, Poleo, Malagheti, Mbirao, Ghari, Malango, Sa'a (A'ulu village), Koo, Ulawa, Nginia, Tandai, Nggeri, Nggae, Ndi, Marovo, Ghaimuta, Nembao, Poro, Vaghua	267	U+010d
^č	č	čiči, čuve	Mbirao, Malango, Talise, Ghari, Moli, Tolo, Malagheti, Nginia, Marovo, Poleo, Tandai, Nggeri, Nggae, Ndi, Koo, Ghaimuta, Sa'a (A'ulu village), Ulawa, Nembao, Tataba, Poro, Kmagha, Leleghia, Ghove, Tanema, Vangunu, Ririo, Vaghua	265	U+005e U+010d
^!a	!a	!ai, !ala	Lau North, Walade (LauS), Langalanga, Kwai, Rihu'a, Kwaio, Ontong Java, Sa'a (Sa'a village), Arosi (Oneibia village), Sa'a (A'ulu village), Arosi (Tawatana village), Ulawa, Rennell, Fataleka, Uki Ni Masi, Dori'o, Mbaengguu, Bellona, Kwara'ae, Longgu, Marau, Oroha, 'Are'are (Ma'asupa village), Mbaelelea, To'ambaita, 'Are'are (Waiahaa village), Alu, Fauro, Mono, Kmagha, Savosavo, Leleghia, Agufi	244	U+005e U+0021 U+0061
i!	i!	ki!iki!i-na, di!a	'Are'are (Waiahaa village), 'Are'are (Ma'asupa village), Sa'a (Sa'a village), Arosi (Oneibia village), Dori'o, Oroha, Marau, Kwara'ae, Arosi (Tawatana village), Rihu'a, Ontong Java, Sa'a (A'ulu village), Ulawa, Poro, Kilokaka, To'ambaita, Mono, Kwaio, Uki Ni Masi, Kmagha, Bellona, Tataba, Rennell, Leleghia, Fauro, Longgu, Dhadhaje, Alu, Langalanga, Fataleka, Mbaelelea, Mbaengguu, Lau North, Blablanga, Ririo, Walade (LauS), Ghove	216	U+0069 U+0021
u!	u!	su!u, tu!u	To'ambaita, Kilokaka, Arosi (Tawatana village), Rennell, Mono, Longgu, Bellona, Fauro, Kmagha, Blablanga, 'Are'are (Ma'asupa village), Ontong Java, Sa'a (Sa'a village), 'Are'are (Waiahaa village), Oroha, Leleghia, Kwaio, Uki Ni Masi, Sa'a (A'ulu village), Alu, Arosi (Oneibia village), Rihu'a, Ulawa, Tataba, Dori'o, Dhadhaje, Mbaengguu, Fataleka, Poro, Marau, Kwara'ae, Walade (LauS), Lau North, Kwai, Samasodu, Mbaelelea, Malango, Langalanga	204	U+0075 U+0021
^d	d	-da, dɔkha	Lau North, Kwara'ae, Arosi (Oneibia village), Langalanga, Blablanga, Samasodu, Kilokaka, Kia, Poro, Kwai, Fataleka, Kokota, Walade (LauS), Kmagha, Leleghia, Arosi (Tawatana village), Ghove, Tataba, Dori'o, Dhadhaje, Kwaio, Nanggu, Kusaghe, Kazukuru, Mbaelelea, Lavukaleve, Lwepe, Hoava, Nginia, Mbaengguu, Malo	203	U+005e U+0064
e!	e!	he!a, hehe!a	Kwara'ae, Ulawa, To'ambaita, Sa'a (A'ulu village), Kilokaka, 'Are'are (Ma'asupa village), Dori'o, Kwaio, Arosi (Oneibia village), Fauro, Marau, Sa'a (Sa'a village), Arosi (Tawatana village), Oroha, Blablanga, Poro, Alu, Leleghia, Mono, Ontong Java, Uki Ni Masi, Tataba, 'Are'are (Waiahaa village), Kmagha, Bellona, Longgu, Dhadhaje, Rennell, Rihu'a, Nduke, Fataleka, Mbaelelea, Lungga, Walade (LauS), Mbaengguu	203	U+0065 U+0021
œ$	œ	ŋœ, müŋœ	Nembao, Malo, Lwepe, Nanggu, Tawaroga, Kahua, Mami, Tunöe, Mbambatana, Katazi, Vaghua	188	U+0153 U+0024
^kh	kh	khɔ!u, kha!aɣi	Leleghia, Kmagha, Tataba, Kilokaka, Ghove, Poro, Blablanga, Pileni, Nembao, Nanggu	163	U+005e U+006b U+0068
^pw	pw	pwaraŋa, pwaro	Santa Catalina, Santa Ana, Haununu, Rihu'a, Agufi, Faghani, Uki Ni Masi, Tanimbili, Sa'a (A'ulu village), Ulawa, Vano, Sa'a (Sa'a village), Tawaroga, Rawo, Malo, Arosi (Oneibia village), Reefs, Arosi (Tawatana village), Buma, 'Are'are (Ma'asupa village), Nembao, Lwepe, Asumboa	156	U+005e U+0070 U+0077
o!	o!	to!o, to!a	'Are'are (Waiahaa village), Oroha, Marau, Sa'a (Sa'a village), 'Are'are (Ma'asupa village), Longgu, Arosi (Oneibia village), Fauro, Mono, Rennell, Rihu'a, Bellona, Kwaio, Fataleka, Lau North, Kwara'ae, Mbaelelea, To'ambaita, Uki Ni Masi, Arosi (Tawatana village), Langalanga, Kwai, Ririo, Ontong Java, Alu	154	U+006f U+0021
^th	th	thuta, thɔna	Leleghia, Kmagha, Tataba, Ghove, Blablanga, Poro, Kilokaka, Mbaniata, Lokuru, Nembao, Pileni, Samasodu, Nggela, Nanggu	142	U+005e U+0074 U+0068
^mw	mw	mwane, mwā	Tawaroga, Rihu'a, Sa'a (A'ulu village), Santa Catalina, Ulawa, Mami, Longgu, Santa Ana, Sa'a (Sa'a village), Agufi, Nanggu, Uki Ni Masi, Vano, Arosi (Tawatana village), Buma, Reefs, Arosi (Oneibia village), Tanimbili, Haununu, Faghani, Malo, Bauro (Baroo village), Nembao, Bauro (Pawa village), Langalanga, Tanema, Asumboa, Kahua	139	U+005e U+006d U+0077
ɔ!	ɔ!	khɔ!u, kɔ!u	Dori'o, Kilokaka, Blablanga, Kwaio, Sa'a (A'ulu village), To'ambaita, Ulawa, Alu, Poro, Kmagha, Leleghia, Tataba, Arosi (Tawatana village), Kwara'ae, Fataleka, Ririo, Walade (LauS), Dhadhaje, 'Are'are (Ma'asupa village), Marau, Mono, Mbaengguu, Nggae	137	U+0254 U+0021
^ñ	ñ	-ña, ñoro	Reefs, Asumboa, Savosavo, Dhadhaje, Ndovele, Poro, Tanimbili, Mbilua, Simbo, Lungga, Kmagha, Leleghia, Ghanongga, Tataba, Ghove, Tanema, Nembao, Lwepe, Malo, Blablanga, Vano, Kilokaka	128	U+005e U+00f1
kw	kw	sikwa, tekwa	Dori'o, Tanimbili, Mbaelelea, To'ambaita, Fataleka, Kwai, Mbaengguu, Langalanga, Lau North, Kwara'ae, Kwaio, Walade (LauS), Vano, Nembao, 'Are'are (Ma'asupa village), Nanggu	127	U+006b U+0077
^ā	ā	āro, āo	Mbaniata, Lokuru, Dori'o, Fauro, Mbaelelea, Alu, Rihu'a, Santa Ana, Langalanga, Mono, Faghani, Kwaio, Sa'a (Sa'a village), Mbaengguu, Oroha, Bauro (Baroo village), 'Are'are (Ma'asupa village), Tawaroga, Nembao, Ontong Java, 'Are'are (Waiahaa village), Asumboa, Walade (LauS), Lau North, Nanggu, Arosi (Oneibia village), Kwara'ae, Mbirao, Sikaiana, Fataleka, Bauro (Pawa village), Tolo, Rawo, Sa'a (A'ulu village), Tataba, Vaghua, Arosi (Tawatana village), Haununu, Marau, Kahua	124	U+005e U+0101
l$	l	niel, haɔl	Kwara'ae, Ririo, Lavukaleve, Vaghua, Lau North, Kia, Katazi, Simbo, Lokuru, Ndi, Fauro, Nanggu, Lwepe, Mono, Mbilua, Alu, Nduke, Vano, Samasodu, Reefs	116	U+006c U+0024
^kw	kw	kwasi, kwalu	Langalanga, Kwaio, Kwai, Mbaengguu, Mbaelelea, To'ambaita, Kwara'ae, Lau North, Dori'o, Walade (LauS), Tanimbili, Fataleka, Vano, 'Are'are (Ma'asupa village), Nembao	108	U+005e U+006b U+0077
pw	pw	pwopwoŋa, apwoupwou	Reefs, Santa Ana, Faghani, Santa Catalina, Rihu'a, Tawaroga, Ulawa, Agufi, Vano, Nanggu, Haununu, Asumboa, Malo, Tanimbili, Sa'a (A'ulu village), Arosi (Tawatana village), Uki Ni Masi, Lwepe, Sa'a (Sa'a village), Buma, Arosi (Oneibia village), Nembao, Rawo	103	U+0070 U+0077
ū$	ū	ŋū, nunū	Pileni, Fataleka, Reefs, Mbaelelea, Ontong Java, Lau North, Sikaiana, Kwai, Mami, Tawaroga, Santa Catalina, Dori'o, Mbaengguu, Langalanga, Kwara'ae, Tanimbili, Rihu'a, Bauro (Pawa village), To'ambaita, Kwaio, Walade (LauS), Sengga, Lömaumbi, Kahua, Katazi, Tunöe, Tikopia, Blablanga, Bauro (Baroo village), 'Are'are (Ma'asupa village), Koo, Ghari, Malango, Mono, Lavukaleve, Santa Ana, Mbambatana, Ghaimuta, Rawo, Tandai, Avasö, Arosi (Tawatana village), Lokuru, Alu, Anuta	99	U+016b U+0024
n$	n	nun, nən	Kwara'ae, Ririo, Lavukaleve, Vaghua, Lokuru, Nanggu, Sa'a (A'ulu village), Mono	98	U+006e U+0024
æ	æ	mælæ kæetu, kæœmolœŋœ	Reefs, Malo, Lwepe, Nanggu, Sa'a (Sa'a village), Kwara'ae, Tunöe, Faghani, Avasö, Kahua	97	U+00e6
^bw	bw	bwau-na, bwanuruna	Rawo, Tawaroga, Mami, Bauro (Pawa village), Arosi (Tawatana village), Arosi (Oneibia village), Longgu, Bauro (Baroo village), Haununu, Faghani, Agufi, Santa Ana, Kahua, Reefs, Rihu'a, Kwara'ae, Santa Catalina	91	U+005e U+0062 U+0077
æ$	æ	ŋæ, nɒ mümiæ	Reefs, Malo, Sa'a (Sa'a village), Lwepe, Nanggu	89	U+00e6 U+0024
bw	bw	wabwa, robworobwo	Bauro (Pawa village), Nanggu, Bauro (Baroo village), Mami, Longgu, Tanema, Tanimbili, Nembao, Rawo, Tawaroga, Vano, Agufi, Haununu, Asumboa, Malo, Kahua, Buma, Arosi (Oneibia village), Kwara'ae, Reefs, Santa Ana, Faghani, Lwepe, Santa Catalina, Arosi (Tawatana village)	87	U+0062 U+0077
ü$	ü	ndœtü, ŋü	Malo, Lwepe, Nanggu	86	U+00fc U+0024
mw	mw	mwarumwarusiɣa, imwomwovo	Vano, Reefs, Tanimbili, Tawaroga, Nembao, Nanggu, Buma, Santa Catalina, Arosi (Tawatana village), Arosi (Oneibia village), Rihu'a, Bauro (Pawa village), Santa Ana, Asumboa, Mami, Faghani, Ulawa, Agufi, Malo, Tanema, Sa'a (A'ulu village), Sa'a (Sa'a village), Haununu	80	U+006d U+0077
th	th	nathunu, glathi	Kmagha, Poro, Leleghia, Ghove, Nanggu, Tataba, Blablanga, Kilokaka, Pileni, Mbareke, Mbaniata, Samasodu	80	U+0074 U+0068
ō$	ō	pō, tō	Mbaniata, Lau North, Reefs, Ontong Java, Rennell, Tanimbili, Mbaelelea, Anuta, Arosi (Oneibia village), Kwaio, Santa Catalina, Langalanga, Kwai, Oroha, Bellona, Bauro (Baroo village), Sikaiana, Rihu'a, Bauro (Pawa village), Lavukaleve, Santa Ana, Uki Ni Masi, Sa'a (Sa'a village), Arosi (Tawatana village), Lokuru, 'Are'are (Waiahaa village), Asumboa, Alu, Nggae	76	U+014d U+0024
ʌ	ʌ	mʌtea, nʌlvü	Malo, Lwepe, Nanggu, Lömaumbi	73	U+028c
^ū	ū	ūhi, ūra	Mbaniata, Mbaelelea, 'Are'are (Waiahaa village), Dori'o, 'Are'are (Ma'asupa village), Kwaio, Sa'a (A'ulu village), Oroha, Kwara'ae, Ontong Java, Sa'a (Sa'a village), Langalanga, Lau North, Fauro, Ulawa, Lokuru, Mbaengguu, Marau, Anuta, Kwai, Nanggu, Rennell, Sikaiana, To'ambaita, Mono, Alu	73	U+005e U+016b
r$	r	kɛr, maoir	Ririo, Kwara'ae, Vaghua, Lavukaleve, Oroha, Fauro, Tawaroga	69	U+0072 U+0024
ð	ð	aðeaðe, ndɔu aðeaðe	Lengo, Dhadhaje, Longgu, Paripao	63	U+00f0
ʌ$	ʌ	mʌ, mbʌ	Malo, Lwepe	63	U+028c U+0024
^i!	i!	i!a, i!oe	Sa'a (A'ulu village), 'Are'are (Waiahaa village), 'Are'are (Ma'asupa village), Dori'o, Marau, Rihu'a, Oroha, Sa'a (Sa'a village), Kwaio, Uki Ni Masi, Arosi (Oneibia village), Ulawa, Arosi (Tawatana village), Lau North, Longgu, Ontong Java, Langalanga	62	U+005e U+0069 U+0021
ō	ō	pō-na, hōta	Mbaniata, Kwaio, Lokuru, Ontong Java, Lau North, Kwara'ae, Rihu'a, Santa Ana, Sa'a (Sa'a village), Tanema, Tikopia, Arosi (Oneibia village), Reefs, Bauro (Baroo village), Fauro, Mbaelelea, Alu, Faghani, Vaghua, Arosi (Tawatana village), 'Are'are (Waiahaa village), Marau, Pileni	59	U+014d
y	y	kekuyo, neyœ	Tanimbili, Nanggu, Nembao, Asumboa, Tanema, Reefs, Malo, Lwepe, Santa Catalina, Vano, Kia, Tunöe, Poleo, Tataba, Kwara'ae, Mbirao	58	U+0079
kh	kh	nakhɔŋɔ, dɔkha	Kilokaka, Leleghia, Blablanga, Tataba, Kmagha, Poro, Ghove, Nanggu, Pileni	58	U+006b U+0068
ū	ū	tū-na, hūhūa	Kwara'ae, Ontong Java, Fauro, Alu, Mbaniata, Samasodu, Lau North, Reefs, 'Are'are (Ma'asupa village), Fataleka, Malango, Mono, Kwaio, Lokuru, Anuta, Rihu'a, Mbaelelea, Santa Ana, Faghani, Sa'a (A'ulu village), Kokota, Sa'a (Sa'a village), Walade (LauS), Dori'o, Malagheti, 'Are'are (Waiahaa village), Poro, Pileni, Langalanga	56	U+016b
^ph	ph	phukri, phɔpɔrɔ	Leleghia, Poro, Kmagha, Tataba, Ghove, Blablanga, Kilokaka, Pileni	54	U+005e U+0070 U+0068
ɒ	ɒ	nɒmblo, nɒ mümiæ	Malo, Lwepe, Nanggu, Lömaumbi, Reefs, Avasö, Mami, Lavukaleve, Sengga, Kahua	53	U+0252
ü	ü	müŋœ, nüŋü nao	Malo, Lwepe, Nanggu, Nembao	52	U+00fc
gw	gw	ŋgwaŋgwari, ŋgwau	To'ambaita, Mbaelelea, Mbaengguu, Kwaio, Fataleka, Nembao, Walade (LauS), Lau North, Tanimbili, Kwai, Nanggu, Lwepe, Malo	52	U+0067 U+0077
ī$	ī	fī, tī	Reefs, Tawaroga, Bauro (Pawa village), Rawo, Mbaengguu, Arosi (Oneibia village), Tanimbili, Fataleka, Rihu'a, Mbaelelea, Kwaio, Faghani, Lokuru, Anuta, Lau North, Tikopia, Bellona, Kwara'ae, Sikaiana, To'ambaita, Longgu, Sa'a (A'ulu village), Agufi, Dori'o, Haununu, 'Are'are (Waiahaa village), Mbaniata, Pileni, Kilokaka, Langalanga, Kahua	50	U+012b U+0024
ɒ$	ɒ	pɒ, mɒ	Malo, Nanggu, Lwepe, Kahua, Mami, Vaghua, Reefs	50	U+0252 U+0024
^ɛ	ɛ	ɛta, ɛne	Roviana, Mbareke, Marovo, Lokuru, Vangunu, Simbo, Kwaio, Ghanongga, Ndovele, Mbaengguu, To'ambaita, Walade (LauS), Lengo, Dori'o, Leleghia, Mbaelelea, Sa'a (A'ulu village), Ughele, Kwara'ae, Langalanga, Ulawa	49	U+005e U+025b
^!u	!u	!usu, !utā	Bellona, Rennell, Lau North, Ontong Java, Kwaio, Walade (LauS), Longgu, Uki Ni Masi, Kwara'ae, Kusaghe, Rihu'a, Sa'a (Sa'a village), Fauro, 'Are'are (Waiahaa village), Sa'a (A'ulu village), Mono, Alu, Arosi (Oneibia village), Ulawa, Arosi (Tawatana village)	49	U+005e U+0021 U+0075
^œ	œ	œra, œpla	Malo, Lwepe, Kahua, Avasö, Lömaumbi, Tawaroga, Nanggu, Mami, Sengga	47	U+005e U+0153
m$	m	ŋgataɔm, sulum	Lavukaleve, Ririo, Kwara'ae, Nanggu, Vaghua, Tandai, Malo	47	U+006d U+0024
ē$	ē	lē, nē	Tawaroga, Lavukaleve, Lau North, Kwai, Fataleka, Reefs, Mbaelelea, Nembao, Ontong Java, Mbaengguu, Pileni, Langalanga, Arosi (Oneibia village), Sikaiana, Mbareke, Kwaio, Sa'a (A'ulu village), Tandai, Avasö, Arosi (Tawatana village), Ulawa, Nginia, Asumboa, Sengga, Lömaumbi, Malo	46	U+0113 U+0024
^a!	a!	a!ena, a!u	Ontong Java, Ulawa, Poro, Dori'o, Alu, 'Are'are (Ma'asupa village), To'ambaita, Uki Ni Masi, Sa'a (A'ulu village), Tataba, Sa'a (Sa'a village), Kmagha, Oroha, Rennell, Blablanga, Bellona, Leleghia, Fauro, Mono, Longgu, Kwaio, 'Are'are (Waiahaa village), Dhadhaje, Marau, Kilokaka	45	U+005e U+0061 U+0021
ŋ$	ŋ	māŋ, tioŋ	Mono, Kwara'ae, Alu, Fauro, Ririo	45	U+014b U+0024
^i$	i	i	Kwai, Oroha, Rennell, Tikopia, Bellona, Kwara'ae, Arosi (Oneibia village), Bauro (Baroo village), 'Are'are (Ma'asupa village), Koo, Mami, Sikaiana, Ghari, Fataleka, Rihu'a, Mbaelelea, Tawaroga, Malango, Bauro (Pawa village), To'ambaita, Talise, Longgu, Ontong Java, Tolo, Kwaio, Tandai, Sa'a (Sa'a village), Arosi (Tawatana village), Moli, Ulawa, Lengo, Dori'o, Haununu, Lokuru, Malagheti, Ndi, Nginia, Dhadhaje, Asumboa, Mbaengguu, Mbaniata, Pileni, Anuta, Langalanga, Kahua	45	U+005e U+0069 U+0024
ē	ē	mēmo, kēni	Lokuru, Mbaelelea, Mbaniata, Lau North, Mono, Ontong Java, Santa Ana, Alu, Oroha, Rennell, Bellona, Arosi (Oneibia village), 'Are'are (Ma'asupa village), Ghari, Fauro, Tawaroga, Nembao, To'ambaita, Ririo, Lavukaleve, Marovo, Kwaio, Ulawa, Lungga, Ughele, Anuta, Kahua	44	U+0113
^ð	ð	ðuli-ŋgu, ðundu	Lengo, Longgu, Dhadhaje, Paripao	42	U+005e U+00f0
^y	y	yœmbu, yœpale	Malo, Nanggu, Lwepe, Reefs, Asumboa, Tanimbili, Tanema, Santa Ana, Faghani, Vano	41	U+005e U+0079
^ō	ō	ōru, ōnia	Mbaniata, Lokuru, 'Are'are (Waiahaa village), 'Are'are (Ma'asupa village), Ontong Java, Lau North, Oroha, Kwai, Nembao, Langalanga, Reefs	41	U+005e U+014d
ə$	ə	!uə, γɔmbə	Vaghua, Nanggu, Malo, Sengga, Kwara'ae, Mbambatana	41	U+0259 U+0024
$	<?>	k, mb	Tawaroga, Kwaio, Tandai, Mbaengguu, Nggae, Fataleka, Kia, Dori'o, Asumboa, Poro, Bellona, Varisi, Samasodu, Tanimbili, 'Are'are (Ma'asupa village), Mbaelelea, Nembao, To'ambaita, Mbareke, Sa'a (A'ulu village), Ghone, Ughele, Alu, Langalanga	40	U+f77b U+0024
k$	k	mandak, mbavk	Ririo, Kwara'ae, Vaghua, Lavukaleve, Ughele	38	U+006b U+0024
^!o	!o	!oe, !oia	Lau North, Arosi (Oneibia village), Rihu'a, Langalanga, Kwara'ae, Ontong Java, Arosi (Tawatana village), Kwai, Rennell, Fataleka, Fauro, Mbaelelea, To'ambaita, Mono, Longgu, Kwaio, Sa'a (Sa'a village), Ulawa, Dori'o, 'Are'are (Waiahaa village), Mbaengguu, Marau, Walade (LauS)	38	U+005e U+0021 U+006f
ɛ$	ɛ	īhu-nɛ, litɛ	Sa'a (A'ulu village), Sa'a (Sa'a village), Nanggu, Ririo, Lungga, Ghaimuta, Asumboa, Vaghua, Ulawa	37	U+025b U+0024
